GeneID,PathwayID,PathwayName
Rv0963c,mtb086,Uncharacterized protein
Rv0964c,mtb086,Uncharacterized protein
Rv0965c,mtb086,Uncharacterized protein
Rv0966c,mtb086,Uncharacterized protein
Rv0967,mtb086,Uncharacterized protein
Rv0968,mtb086,Uncharacterized protein
Rv0969,mtb086,Uncharacterized protein
Rv0970,mtb086,Uncharacterized protein
Rv0971c,mtb086,Uncharacterized protein
Rv0972c,mtb086,Uncharacterized protein
Rv0973c,mtb086,Uncharacterized protein
Rv0974c,mtb086,Uncharacterized protein
Rv0976c,mtb086,Uncharacterized protein
Rv0977,mtb086,Uncharacterized protein
Rv0978c,mtb086,Uncharacterized protein
Rv0979c,mtb086,Uncharacterized protein
Rv0980c,mtb086,Uncharacterized protein
Rv0984,mtb086,Uncharacterized protein
Rv0985c,mtb086,Uncharacterized protein
Rv0986,mtb086,Uncharacterized protein
Rv0987,mtb086,Uncharacterized protein
Rv0988,mtb086,Uncharacterized protein
Rv0989c,mtb086,Uncharacterized protein
Rv0990c,mtb086,Uncharacterized protein
Rv0991c,mtb086,Uncharacterized protein
Rv0995,mtb086,Uncharacterized protein
Rv0996,mtb086,Uncharacterized protein
Rv0997,mtb086,Uncharacterized protein
Rv0997a,mtb086,Uncharacterized protein
Rv0998,mtb086,Uncharacterized protein
Rv0999,mtb086,Uncharacterized protein
Rv1000c,mtb086,Uncharacterized protein
Rv1003,mtb086,Uncharacterized protein
Rv1004c,mtb086,Uncharacterized protein
Rv1006,mtb086,Uncharacterized protein
Rv1008,mtb086,Uncharacterized protein
Rv1009,mtb086,Uncharacterized protein
Rv1010,mtb086,Uncharacterized protein
Rv1012,mtb086,Uncharacterized protein
Rv1013,mtb086,Uncharacterized protein
Rv1014c,mtb086,Uncharacterized protein
Rv1016c,mtb086,Uncharacterized protein
Rv1019,mtb086,Uncharacterized protein
Rv1022,mtb086,Uncharacterized protein
Rv1024,mtb086,Uncharacterized protein
Rv1025,mtb086,Uncharacterized protein
Rv1028A,mtb086,Uncharacterized protein
Rv1039c,mtb086,Uncharacterized protein
Rv1040c,mtb086,Uncharacterized protein
Rv1041c,mtb086,Uncharacterized protein
Rv1042c,mtb086,Uncharacterized protein
Rv1043c,mtb086,Uncharacterized protein
Rv1044,mtb086,Uncharacterized protein
Rv1045,mtb086,Uncharacterized protein
Rv1047,mtb086,Uncharacterized protein
Rv1048c,mtb086,Uncharacterized protein
Rv1049,mtb086,Uncharacterized protein
Rv1050,mtb086,Uncharacterized protein
Rv1051c,mtb086,Uncharacterized protein
Rv1052,mtb086,Uncharacterized protein
Rv1056,mtb086,Uncharacterized protein
Rv1057,mtb086,Uncharacterized protein
Rv1058,mtb086,Uncharacterized protein
Rv1059,mtb086,Uncharacterized protein
Rv1060,mtb086,Uncharacterized protein
Rv1061,mtb086,Uncharacterized protein
Rv1062,mtb086,Uncharacterized protein
Rv1063c,mtb086,Uncharacterized protein
Rv1064c,mtb086,Uncharacterized protein
Rv1065,mtb086,Uncharacterized protein
Rv1066,mtb086,Uncharacterized protein
Rv1067c,mtb086,Uncharacterized protein
Rv1068c,mtb086,Uncharacterized protein
Rv1069c,mtb086,Uncharacterized protein
Rv1071c,mtb086,Uncharacterized protein
Rv1072,mtb086,Uncharacterized protein
Rv1073,mtb086,Uncharacterized protein
Rv1075c,mtb086,Uncharacterized protein
Rv1076,mtb086,Uncharacterized protein
Rv1078,mtb086,Uncharacterized protein
Rv1080c,mtb086,Uncharacterized protein
Rv1081c,mtb086,Uncharacterized protein
Rv1082,mtb086,Uncharacterized protein
Rv1083,mtb086,Uncharacterized protein
Rv1084,mtb086,Uncharacterized protein
Rv1085c,mtb086,Uncharacterized protein
Rv1087,mtb086,Uncharacterized protein
Rv1088,mtb086,Uncharacterized protein
Rv1088a,mtb086,Uncharacterized protein
Rv1091,mtb086,Uncharacterized protein
Rv1095,mtb086,Uncharacterized protein
Rv1096,mtb086,Uncharacterized protein
Rv1097c,mtb086,Uncharacterized protein
Rv1100,mtb086,Uncharacterized protein
Rv1101c,mtb086,Uncharacterized protein
Rv1102c,mtb086,Uncharacterized protein
Rv1103c,mtb086,Uncharacterized protein
Rv1109c,mtb086,Uncharacterized protein
Rv1111c,mtb086,Uncharacterized protein
Rv1112,mtb086,Uncharacterized protein
Rv1113,mtb086,Uncharacterized protein
Rv1114,mtb086,Uncharacterized protein
Rv1115,mtb086,Uncharacterized protein
Rv1116,mtb086,Uncharacterized protein
Rv1117,mtb086,Uncharacterized protein
Rv1118c,mtb086,Uncharacterized protein
Rv1119c,mtb086,Uncharacterized protein
Rv1120c,mtb086,Uncharacterized protein
Rv1123c,mtb086,Uncharacterized protein
Rv1124,mtb086,Uncharacterized protein
Rv1125,mtb086,Uncharacterized protein
Rv1126c,mtb086,Uncharacterized protein
Rv1128c,mtb086,Uncharacterized protein
Rv1129c,mtb086,Uncharacterized protein
Rv1132,mtb086,Uncharacterized protein
Rv1134,mtb086,Uncharacterized protein
Rv1135c,mtb086,Uncharacterized protein
Rv1138a,mtb086,Uncharacterized protein
Rv1138c,mtb086,Uncharacterized protein
Rv1139c,mtb086,Uncharacterized protein
Rv1140,mtb086,Uncharacterized protein
Rv1141c,mtb086,Uncharacterized protein
Rv1142c,mtb086,Uncharacterized protein
Rv1144,mtb086,Uncharacterized protein
Rv1145,mtb086,Uncharacterized protein
Rv1146,mtb086,Uncharacterized protein
Rv1147,mtb086,Uncharacterized protein
Rv1148c,mtb086,Uncharacterized protein
Rv1149,mtb086,Uncharacterized protein
Rv1152,mtb086,Uncharacterized protein
Rv1153c,mtb086,Uncharacterized protein
Rv1154c,mtb086,Uncharacterized protein
Rv1155,mtb086,Uncharacterized protein
Rv1155a,mtb086,Uncharacterized protein
Rv1156,mtb086,Uncharacterized protein
Rv1157c,mtb086,Uncharacterized protein
Rv1158c,mtb086,Uncharacterized protein
Rv1160,mtb086,Uncharacterized protein
Rv1165,mtb086,Uncharacterized protein
Rv1166,mtb086,Uncharacterized protein
Rv1167c,mtb086,Uncharacterized protein
Rv1168c,mtb086,Uncharacterized protein
Rv1169c,mtb086,Uncharacterized protein
Rv1170,mtb086,Uncharacterized protein
Rv1171,mtb086,Uncharacterized protein
Rv1172c,mtb086,Uncharacterized protein
Rv1174c,mtb086,Uncharacterized protein
Rv1175c,mtb086,Uncharacterized protein
Rv1176c,mtb086,Uncharacterized protein
Rv1177,mtb086,Uncharacterized protein
Rv1178,mtb086,Uncharacterized protein
Rv1179c,mtb086,Uncharacterized protein
Rv1180,mtb086,Uncharacterized protein
Rv1181,mtb086,Uncharacterized protein
Rv1182,mtb086,Uncharacterized protein
Rv1183,mtb086,Uncharacterized protein
Rv1184c,mtb086,Uncharacterized protein
Rv1185c,mtb086,Uncharacterized protein
Rv1186c,mtb086,Uncharacterized protein
Rv1189,mtb086,Uncharacterized protein
Rv1190,mtb086,Uncharacterized protein
Rv1191,mtb086,Uncharacterized protein
Rv1192,mtb086,Uncharacterized protein
Rv1193,mtb086,Uncharacterized protein
Rv1194c,mtb086,Uncharacterized protein
Rv1195,mtb086,Uncharacterized protein
Rv1196,mtb086,Uncharacterized protein
Rv1199c,mtb086,Uncharacterized protein
Rv1200,mtb086,Uncharacterized protein
Rv1203c,mtb086,Uncharacterized protein
Rv1204c,mtb086,Uncharacterized protein
Rv1205,mtb086,Uncharacterized protein
Rv1206,mtb086,Uncharacterized protein
Rv1208,mtb086,Uncharacterized protein
Rv1209,mtb086,Uncharacterized protein
Rv1211,mtb086,Uncharacterized protein
Rv1214c,mtb086,Uncharacterized protein
Rv1215c,mtb086,Uncharacterized protein
Rv1216c,mtb086,Uncharacterized protein
Rv1217c,mtb086,Uncharacterized protein
Rv1218c,mtb086,Uncharacterized protein
Rv1219c,mtb086,Uncharacterized protein
Rv1220c,mtb086,Uncharacterized protein
Rv1221,mtb086,Uncharacterized protein
Rv1222,mtb086,Uncharacterized protein
Rv1225c,mtb086,Uncharacterized protein
Rv1226c,mtb086,Uncharacterized protein
Rv1227c,mtb086,Uncharacterized protein
Rv1228,mtb086,Uncharacterized protein
Rv1228a,mtb086,Uncharacterized protein
Rv1229c,mtb086,Uncharacterized protein
Rv1230c,mtb086,Uncharacterized protein
Rv1231c,mtb086,Uncharacterized protein
Rv1232c,mtb086,Uncharacterized protein
Rv1233c,mtb086,Uncharacterized protein
Rv1234,mtb086,Uncharacterized protein
Rv1239c,mtb086,Uncharacterized protein
Rv1241,mtb086,Uncharacterized protein
Rv1242,mtb086,Uncharacterized protein
Rv1243c,mtb086,Uncharacterized protein
Rv1244,mtb086,Uncharacterized protein
Rv1245c,mtb086,Uncharacterized protein
Rv1246c,mtb086,Uncharacterized protein
Rv1247c,mtb086,Uncharacterized protein
Rv1249c,mtb086,Uncharacterized protein
Rv1250,mtb086,Uncharacterized protein
Rv1251c,mtb086,Uncharacterized protein
Rv1252c,mtb086,Uncharacterized protein
Rv1254,mtb086,Uncharacterized protein
Rv1255c,mtb086,Uncharacterized protein
Rv1256c,mtb086,Uncharacterized protein
Rv1258c,mtb086,Uncharacterized protein
Rv1260,mtb086,Uncharacterized protein
Rv1261c,mtb086,Uncharacterized protein
Rv1262c,mtb086,Uncharacterized protein
Rv1265,mtb086,Uncharacterized protein
Rv1267c,mtb086,Uncharacterized protein
Rv1268c,mtb086,Uncharacterized protein
Rv1269c,mtb086,Uncharacterized protein
Rv1271c,mtb086,Uncharacterized protein
Rv1272c,mtb086,Uncharacterized protein
Rv1274,mtb086,Uncharacterized protein
Rv1275,mtb086,Uncharacterized protein
Rv1276c,mtb086,Uncharacterized protein
Rv1277,mtb086,Uncharacterized protein
Rv1278,mtb086,Uncharacterized protein
Rv1279,mtb086,Uncharacterized protein
Rv1287,mtb086,Uncharacterized protein
Rv1288,mtb086,Uncharacterized protein
Rv1289,mtb086,Uncharacterized protein
Rv1290A,mtb086,Uncharacterized protein
Rv1290c,mtb086,Uncharacterized protein
Rv1291c,mtb086,Uncharacterized protein
Rv1299,mtb086,Uncharacterized protein
Rv1300,mtb086,Uncharacterized protein
Rv1301,mtb086,Uncharacterized protein
Rv1303,mtb086,Uncharacterized protein
Rv1312,mtb086,Uncharacterized protein
Rv1313c,mtb086,Uncharacterized protein
Rv1316c,mtb086,Uncharacterized protein
Rv1318c,mtb086,Uncharacterized protein
Rv1319c,mtb086,Uncharacterized protein
Rv1320c,mtb086,Uncharacterized protein
Rv1321,mtb086,Uncharacterized protein
Rv1322,mtb086,Uncharacterized protein
Rv1324,mtb086,Uncharacterized protein
Rv1325c,mtb086,Uncharacterized protein
Rv1329c,mtb086,Uncharacterized protein
Rv1331,mtb086,Uncharacterized protein
Rv1332,mtb086,Uncharacterized protein
Rv1333,mtb086,Uncharacterized protein
Rv1337,mtb086,Uncharacterized protein
Rv1339,mtb086,Uncharacterized protein
Rv1340,mtb086,Uncharacterized protein
Rv1342c,mtb086,Uncharacterized protein
Rv1343c,mtb086,Uncharacterized protein
Rv1346,mtb086,Uncharacterized protein
Rv1347c,mtb086,Uncharacterized protein
Rv1351,mtb086,Uncharacterized protein
Rv1352,mtb086,Uncharacterized protein
Rv1353c,mtb086,Uncharacterized protein
Rv1354c,mtb086,Uncharacterized protein
Rv1355c,mtb086,Uncharacterized protein
Rv1356c,mtb086,Uncharacterized protein
Rv1357c,mtb086,Uncharacterized protein
Rv1358,mtb086,Uncharacterized protein
Rv1359,mtb086,Uncharacterized protein
Rv1360,mtb086,Uncharacterized protein
Rv1361c,mtb086,Uncharacterized protein
Rv1362c,mtb086,Uncharacterized protein
Rv1363c,mtb086,Uncharacterized protein
Rv1364c,mtb086,Uncharacterized protein
Rv1365c,mtb086,Uncharacterized protein
Rv1366,mtb086,Uncharacterized protein
Rv1366A,mtb086,Uncharacterized protein
Rv1367c,mtb086,Uncharacterized protein
Rv1368,mtb086,Uncharacterized protein
Rv1371,mtb086,Uncharacterized protein
Rv1372,mtb086,Uncharacterized protein
Rv1373,mtb086,Uncharacterized protein
Rv1374c,mtb086,Uncharacterized protein
Rv1375,mtb086,Uncharacterized protein
Rv1376,mtb086,Uncharacterized protein
Rv1377c,mtb086,Uncharacterized protein
Rv1378c,mtb086,Uncharacterized protein
Rv1382,mtb086,Uncharacterized protein
Rv1386,mtb086,Uncharacterized protein
Rv1387,mtb086,Uncharacterized protein
Rv1388,mtb086,Uncharacterized protein
Rv1393c,mtb086,Uncharacterized protein
Rv1394c,mtb086,Uncharacterized protein
Rv1395,mtb086,Uncharacterized protein
Rv1396c,mtb086,Uncharacterized protein
Rv1397c,mtb086,Uncharacterized protein
Rv1398c,mtb086,Uncharacterized protein
Rv1399c,mtb086,Uncharacterized protein
Rv1400c,mtb086,Uncharacterized protein
Rv1401,mtb086,Uncharacterized protein
Rv1403c,mtb086,Uncharacterized protein
Rv1404,mtb086,Uncharacterized protein
Rv1405c,mtb086,Uncharacterized protein
Rv1407,mtb086,Uncharacterized protein
Rv1410c,mtb086,Uncharacterized protein
Rv1413,mtb086,Uncharacterized protein
Rv1414,mtb086,Uncharacterized protein
Rv1417,mtb086,Uncharacterized protein
Rv1418,mtb086,Uncharacterized protein
Rv1419,mtb086,Uncharacterized protein
Rv1421,mtb086,Uncharacterized protein
Rv1422,mtb086,Uncharacterized protein
Rv1423,mtb086,Uncharacterized protein
Rv1424c,mtb086,Uncharacterized protein
Rv1426c,mtb086,Uncharacterized protein
Rv1427c,mtb086,Uncharacterized protein
Rv1428c,mtb086,Uncharacterized protein
Rv1429,mtb086,Uncharacterized protein
Rv1430,mtb086,Uncharacterized protein
Rv1431,mtb086,Uncharacterized protein
Rv1432,mtb086,Uncharacterized protein
Rv1433,mtb086,Uncharacterized protein
Rv1434,mtb086,Uncharacterized protein
Rv1435c,mtb086,Uncharacterized protein
Rv1439c,mtb086,Uncharacterized protein
Rv1441c,mtb086,Uncharacterized protein
Rv1443c,mtb086,Uncharacterized protein
Rv1444c,mtb086,Uncharacterized protein
Rv1446c,mtb086,Uncharacterized protein
Rv1450c,mtb086,Uncharacterized protein
Rv1452c,mtb086,Uncharacterized protein
Rv1453,mtb086,Uncharacterized protein
Rv1454c,mtb086,Uncharacterized protein
Rv1455,mtb086,Uncharacterized protein
Rv1457c,mtb086,Uncharacterized protein
Rv1458c,mtb086,Uncharacterized protein
Rv1460,mtb086,Uncharacterized protein
Rv1461,mtb086,Uncharacterized protein
Rv1462,mtb086,Uncharacterized protein
Rv1463,mtb086,Uncharacterized protein
Rv1465,mtb086,Uncharacterized protein
Rv1466,mtb086,Uncharacterized protein
Rv1467c,mtb086,Uncharacterized protein
Rv1468c,mtb086,Uncharacterized protein
Rv1469,mtb086,Uncharacterized protein
Rv1470,mtb086,Uncharacterized protein
Rv1473,mtb086,Uncharacterized protein
Rv1473A,mtb086,Uncharacterized protein
Rv1474c,mtb086,Uncharacterized protein
Rv1476,mtb086,Uncharacterized protein
Rv1477,mtb086,Uncharacterized protein
Rv1478,mtb086,Uncharacterized protein
Rv1479,mtb086,Uncharacterized protein
Rv1480,mtb086,Uncharacterized protein
Rv1481,mtb086,Uncharacterized protein
Rv1482c,mtb086,Uncharacterized protein
Rv1486c,mtb086,Uncharacterized protein
Rv1487,mtb086,Uncharacterized protein
Rv1488,mtb086,Uncharacterized protein
Rv1489,mtb086,Uncharacterized protein
Rv1489A,mtb086,Uncharacterized protein
Rv1490,mtb086,Uncharacterized protein
Rv1491c,mtb086,Uncharacterized protein
Rv1494,mtb086,Uncharacterized protein
Rv1495,mtb086,Uncharacterized protein
Rv1497,mtb086,Uncharacterized protein
Rv1498A,mtb086,Uncharacterized protein
Rv1498c,mtb086,Uncharacterized protein
Rv1499,mtb086,Uncharacterized protein
Rv1500,mtb086,Uncharacterized protein
Rv1501,mtb086,Uncharacterized protein
Rv1502,mtb086,Uncharacterized protein
Rv1505c,mtb086,Uncharacterized protein
Rv1506c,mtb086,Uncharacterized protein
Rv1507A,mtb086,Uncharacterized protein
Rv1507c,mtb086,Uncharacterized protein
Rv1508A,mtb086,Uncharacterized protein
Rv1508c,mtb086,Uncharacterized protein
Rv1509,mtb086,Uncharacterized protein
Rv1510,mtb086,Uncharacterized protein
Rv1513,mtb086,Uncharacterized protein
Rv1514c,mtb086,Uncharacterized protein
Rv1515c,mtb086,Uncharacterized protein
Rv1516c,mtb086,Uncharacterized protein
Rv1517,mtb086,Uncharacterized protein
Rv1518,mtb086,Uncharacterized protein
Rv1519,mtb086,Uncharacterized protein
Rv1520,mtb086,Uncharacterized protein
Rv1521,mtb086,Uncharacterized protein
Rv1522c,mtb086,Uncharacterized protein
Rv1523,mtb086,Uncharacterized protein
Rv1524,mtb086,Uncharacterized protein
Rv1525,mtb086,Uncharacterized protein
Rv1526c,mtb086,Uncharacterized protein
Rv1527c,mtb086,Uncharacterized protein
Rv1528c,mtb086,Uncharacterized protein
Rv1529,mtb086,Uncharacterized protein
Rv1531,mtb086,Uncharacterized protein
Rv1532c,mtb086,Uncharacterized protein
Rv1533,mtb086,Uncharacterized protein
Rv1534,mtb086,Uncharacterized protein
Rv1535,mtb086,Uncharacterized protein
Rv1537,mtb086,Uncharacterized protein
Rv1540,mtb086,Uncharacterized protein
Rv1541c,mtb086,Uncharacterized protein
Rv1542c,mtb086,Uncharacterized protein
Rv1543,mtb086,Uncharacterized protein
Rv1544,mtb086,Uncharacterized protein
Rv1545,mtb086,Uncharacterized protein
Rv1546,mtb086,Uncharacterized protein
Rv1548c,mtb086,Uncharacterized protein
Rv1550,mtb086,Uncharacterized protein
Rv1556,mtb086,Uncharacterized protein
Rv1557,mtb086,Uncharacterized protein
Rv1558,mtb086,Uncharacterized protein
Rv1560,mtb086,Uncharacterized protein
Rv1561,mtb086,Uncharacterized protein
Rv1565c,mtb086,Uncharacterized protein
Rv1566c,mtb086,Uncharacterized protein
Rv1567c,mtb086,Uncharacterized protein
Rv1571,mtb086,Uncharacterized protein
Rv1573,mtb086,Uncharacterized protein
Rv1574,mtb086,Uncharacterized protein
Rv1575,mtb086,Uncharacterized protein
Rv1576c,mtb086,Uncharacterized protein
Rv1577c,mtb086,Uncharacterized protein
Rv1578c,mtb086,Uncharacterized protein
Rv1579c,mtb086,Uncharacterized protein
Rv1580c,mtb086,Uncharacterized protein
Rv1581c,mtb086,Uncharacterized protein
Rv1582c,mtb086,Uncharacterized protein
Rv1583c,mtb086,Uncharacterized protein
Rv1584c,mtb086,Uncharacterized protein
Rv1585c,mtb086,Uncharacterized protein
Rv1586c,mtb086,Uncharacterized protein
Rv1587c,mtb086,Uncharacterized protein
Rv1588c,mtb086,Uncharacterized protein
Rv1590,mtb086,Uncharacterized protein
Rv1591,mtb086,Uncharacterized protein
Rv1592c,mtb086,Uncharacterized protein
Rv1593c,mtb086,Uncharacterized protein
Rv1597,mtb086,Uncharacterized protein
Rv1598c,mtb086,Uncharacterized protein
Rv1607,mtb086,Uncharacterized protein
Rv1608c,mtb086,Uncharacterized protein
Rv1610,mtb086,Uncharacterized protein
Rv1614,mtb086,Uncharacterized protein
Rv1615,mtb086,Uncharacterized protein
Rv1616,mtb086,Uncharacterized protein
Rv1619,mtb086,Uncharacterized protein
Rv1624c,mtb086,Uncharacterized protein
Rv1626,mtb086,Uncharacterized protein
Rv1627c,mtb086,Uncharacterized protein
Rv1628c,mtb086,Uncharacterized protein
Rv1632c,mtb086,Uncharacterized protein
Rv1634,mtb086,Uncharacterized protein
Rv1636,mtb086,Uncharacterized protein
Rv1637c,mtb086,Uncharacterized protein
Rv1638A,mtb086,Uncharacterized protein
Rv1639c,mtb086,Uncharacterized protein
Rv1641,mtb086,Uncharacterized protein
Rv1644,mtb086,Uncharacterized protein
Rv1645c,mtb086,Uncharacterized protein
Rv1646,mtb086,Uncharacterized protein
Rv1647,mtb086,Uncharacterized protein
Rv1648,mtb086,Uncharacterized protein
Rv1651c,mtb086,Uncharacterized protein
Rv1657,mtb086,Uncharacterized protein
Rv1660,mtb086,Uncharacterized protein
Rv1661,mtb086,Uncharacterized protein
Rv1662,mtb086,Uncharacterized protein
Rv1663,mtb086,Uncharacterized protein
Rv1664,mtb086,Uncharacterized protein
Rv1665,mtb086,Uncharacterized protein
Rv1666c,mtb086,Uncharacterized protein
Rv1669,mtb086,Uncharacterized protein
Rv1670,mtb086,Uncharacterized protein
Rv1671,mtb086,Uncharacterized protein
Rv1672c,mtb086,Uncharacterized protein
Rv1673c,mtb086,Uncharacterized protein
Rv1674c,mtb086,Uncharacterized protein
Rv1675c,mtb086,Uncharacterized protein
Rv1676,mtb086,Uncharacterized protein
Rv1677,mtb086,Uncharacterized protein
Rv1678,mtb086,Uncharacterized protein
Rv1679,mtb086,Uncharacterized protein
Rv1680,mtb086,Uncharacterized protein
Rv1681,mtb086,Uncharacterized protein
Rv1682,mtb086,Uncharacterized protein
Rv1683,mtb086,Uncharacterized protein
Rv1684,mtb086,Uncharacterized protein
Rv1685c,mtb086,Uncharacterized protein
Rv1686c,mtb086,Uncharacterized protein
